current node = 34,op = LOADB,unmapped nodes = 61,mapped nodes = 0,freeMemNodes = 56,unmappedMemNodes = 8,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
current node = 23,op = LOAD,unmapped nodes = 13,mapped nodes = 48,freeMemNodes = 41,unmappedMemNodes = 4,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 35
current node = 16,op = ADD,unmapped nodes = 12,mapped nodes = 49,freeMemNodes = 40,unmappedMemNodes = 3,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 50
current node = 24,op = MUL,unmapped nodes = 11,mapped nodes = 50,freeMemNodes = 39,unmappedMemNodes = 3,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 51
current node = 37,op = CMERGE,unmapped nodes = 10,mapped nodes = 51,freeMemNodes = 39,unmappedMemNodes = 3,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = _33_0,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 50
current node = 18,op = LOAD,unmapped nodes = 9,mapped nodes = 52,freeMemNodes = 38,unmappedMemNodes = 3,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 30
current node = 33,op = SELECT,unmapped nodes = 8,mapped nodes = 53,freeMemNodes = 37,unmappedMemNodes = 2,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 49
current node = 19,op = MUL,unmapped nodes = 7,mapped nodes = 54,freeMemNodes = 36,unmappedMemNodes = 2,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 5
current node = 20,op = ADD,unmapped nodes = 6,mapped nodes = 55,freeMemNodes = 35,unmappedMemNodes = 2,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 4
current node = 38,op = CMERGE,unmapped nodes = 5,mapped nodes = 56,freeMemNodes = 34,unmappedMemNodes = 2,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = _33_1,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 3
current node = 20060,op = MOVC,unmapped nodes = 4,mapped nodes = 57,freeMemNodes = 33,unmappedMemNodes = 2,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 55
current node = 62,op = MOVC,unmapped nodes = 3,mapped nodes = 58,freeMemNodes = 33,unmappedMemNodes = 2,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 54
current node = 61,op = STOREB,unmapped nodes = 2,mapped nodes = 59,freeMemNodes = 33,unmappedMemNodes = 2,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 26
current node = 20059,op = STOREB,unmapped nodes = 1,mapped nodes = 60,freeMemNodes = 32,unmappedMemNodes = 1,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 25
current node = 21,op = OSTORE,unmapped nodes = 0,mapped nodes = 61,freeMemNodes = 31,unmappedMemNodes = 0,II = 7,btCredits = 0,CGRA=stdnoc_2x2tiles_2x2PEs.json,MaxHops=4,BB = ,mutexPathEn = 1,Iter = 1
estimatedRouteInfo[node].size = 40
